fold,fit_role,branch,index,name,family,candidate,transform,status,center,scale,unit_conversion,sample_n,finite,abs_gt_5_fraction,abs_gt_10_fraction,abs_gt_20_fraction,abs_gt_50_fraction
small_I0002,train_only,x_static,13,caisr_sleep_sol_sec,caisr_sleep,C_median_iqr,C_median_iqr,previewed,900.0,1170.0,none_unapproved,733,True,0.01227830832196453,0.002728512960436562,0.001364256480218281,0.0
small_I0002,train_only,x_static,13,caisr_sleep_sol_sec,caisr_sleep,D_selective_log1p_robust,median_iqr_fallback; log1p pending physical unit approval,D_log_not_run_missing_approved_physical_unit_fallback_to_C,900.0,1170.0,none_unapproved,733,True,0.01227830832196453,0.002728512960436562,0.001364256480218281,0.0
small_I0002,train_only,x_static,14,caisr_sleep_rem_latency_sec,caisr_sleep,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,733,True,0.9522510231923602,0.9522510231923602,0.9522510231923602,0.0
small_I0002,train_only,x_static,14,caisr_sleep_rem_latency_sec,caisr_sleep,B_mean_std,B_mean_std,previewed,8225.525238744884,5827.4590536126625,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,14,caisr_sleep_rem_latency_sec,caisr_sleep,C_median_iqr,C_median_iqr,previewed,6540.0,7724.999999999996,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,14,caisr_sleep_rem_latency_sec,caisr_sleep,D_selective_log1p_robust,median_iqr_fallback; log1p pending physical unit approval,D_log_not_run_missing_approved_physical_unit_fallback_to_C,6540.0,7724.999999999996,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,15,caisr_sleep_wake_time_sec,caisr_sleep,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,733,True,0.9890859481582538,0.9890859481582538,0.9890859481582538,0.0
small_I0002,train_only,x_static,15,caisr_sleep_wake_time_sec,caisr_sleep,B_mean_std,B_mean_std,previewed,6733.506139154161,3854.4075671036226,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,15,caisr_sleep_wake_time_sec,caisr_sleep,C_median_iqr,C_median_iqr,previewed,6030.0,4875.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,15,caisr_sleep_wake_time_sec,caisr_sleep,D_selective_log1p_robust,median_iqr_fallback; log1p pending physical unit approval,D_log_not_run_missing_approved_physical_unit_fallback_to_C,6030.0,4875.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,16,caisr_sleep_waso_sec,caisr_sleep,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,733,True,0.984993178717599,0.984993178717599,0.984993178717599,0.0
small_I0002,train_only,x_static,16,caisr_sleep_waso_sec,caisr_sleep,B_mean_std,B_mean_std,previewed,5393.533424283765,3427.771013051221,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,16,caisr_sleep_waso_sec,caisr_sleep,C_median_iqr,C_median_iqr,previewed,4740.0,3990.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,16,caisr_sleep_waso_sec,caisr_sleep,D_selective_log1p_robust,median_iqr_fallback; log1p pending physical unit approval,D_log_not_run_missing_approved_physical_unit_fallback_to_C,4740.0,3990.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,17,caisr_sleep_n1_pct,caisr_sleep,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,17,caisr_sleep_n1_pct,caisr_sleep,B_mean_std,identity_for_binary_or_fraction,previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,17,caisr_sleep_n1_pct,caisr_sleep,C_median_iqr,identity_for_binary_or_fraction,previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,17,caisr_sleep_n1_pct,caisr_sleep,D_selective_log1p_robust,identity_for_binary_or_fraction,previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,18,caisr_sleep_n2_pct,caisr_sleep,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,18,caisr_sleep_n2_pct,caisr_sleep,B_mean_std,identity_for_binary_or_fraction,previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,18,caisr_sleep_n2_pct,caisr_sleep,C_median_iqr,identity_for_binary_or_fraction,previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,18,caisr_sleep_n2_pct,caisr_sleep,D_selective_log1p_robust,identity_for_binary_or_fraction,previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,19,caisr_sleep_n3_pct,caisr_sleep,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,19,caisr_sleep_n3_pct,caisr_sleep,B_mean_std,identity_for_binary_or_fraction,previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,19,caisr_sleep_n3_pct,caisr_sleep,C_median_iqr,identity_for_binary_or_fraction,previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,19,caisr_sleep_n3_pct,caisr_sleep,D_selective_log1p_robust,identity_for_binary_or_fraction,previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,20,caisr_sleep_rem_pct,caisr_sleep,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,20,caisr_sleep_rem_pct,caisr_sleep,B_mean_std,identity_for_binary_or_fraction,previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,20,caisr_sleep_rem_pct,caisr_sleep,C_median_iqr,identity_for_binary_or_fraction,previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,20,caisr_sleep_rem_pct,caisr_sleep,D_selective_log1p_robust,identity_for_binary_or_fraction,previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,21,caisr_sleep_wake_pct,caisr_sleep,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,21,caisr_sleep_wake_pct,caisr_sleep,B_mean_std,identity_for_binary_or_fraction,previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,21,caisr_sleep_wake_pct,caisr_sleep,C_median_iqr,identity_for_binary_or_fraction,previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,21,caisr_sleep_wake_pct,caisr_sleep,D_selective_log1p_robust,identity_for_binary_or_fraction,previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,22,caisr_sleep_dur_w_sec,caisr_sleep,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,733,True,0.9890859481582538,0.9890859481582538,0.9890859481582538,0.0
small_I0002,train_only,x_static,22,caisr_sleep_dur_w_sec,caisr_sleep,B_mean_std,B_mean_std,previewed,6733.506139154161,3854.4075671036226,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,22,caisr_sleep_dur_w_sec,caisr_sleep,C_median_iqr,C_median_iqr,previewed,6030.0,4875.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,22,caisr_sleep_dur_w_sec,caisr_sleep,D_selective_log1p_robust,median_iqr_fallback; log1p pending physical unit approval,D_log_not_run_missing_approved_physical_unit_fallback_to_C,6030.0,4875.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,23,caisr_sleep_dur_n1_sec,caisr_sleep,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,733,True,0.9836289222373806,0.9836289222373806,0.9836289222373806,0.0
small_I0002,train_only,x_static,23,caisr_sleep_dur_n1_sec,caisr_sleep,B_mean_std,B_mean_std,previewed,2056.944065484311,1255.49387765005,none_unapproved,733,True,0.004092769440654843,0.0,0.0,0.0
small_I0002,train_only,x_static,23,caisr_sleep_dur_n1_sec,caisr_sleep,C_median_iqr,C_median_iqr,previewed,1800.0,1410.0,none_unapproved,733,True,0.001364256480218281,0.0,0.0,0.0
small_I0002,train_only,x_static,23,caisr_sleep_dur_n1_sec,caisr_sleep,D_selective_log1p_robust,median_iqr_fallback; log1p pending physical unit approval,D_log_not_run_missing_approved_physical_unit_fallback_to_C,1800.0,1410.0,none_unapproved,733,True,0.001364256480218281,0.0,0.0,0.0
small_I0002,train_only,x_static,24,caisr_sleep_dur_n2_sec,caisr_sleep,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,733,True,0.9863574351978172,0.9863574351978172,0.9863574351978172,0.0
small_I0002,train_only,x_static,24,caisr_sleep_dur_n2_sec,caisr_sleep,B_mean_std,B_mean_std,previewed,12264.638472032742,3552.5753449349118,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,24,caisr_sleep_dur_n2_sec,caisr_sleep,C_median_iqr,C_median_iqr,previewed,12420.0,4140.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,24,caisr_sleep_dur_n2_sec,caisr_sleep,D_selective_log1p_robust,median_iqr_fallback; log1p pending physical unit approval,D_log_not_run_missing_approved_physical_unit_fallback_to_C,12420.0,4140.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,25,caisr_sleep_dur_n3_sec,caisr_sleep,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,733,True,0.9358799454297408,0.9358799454297408,0.9358799454297408,0.0
small_I0002,train_only,x_static,25,caisr_sleep_dur_n3_sec,caisr_sleep,B_mean_std,B_mean_std,previewed,2475.757162346521,1656.9407965404102,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,25,caisr_sleep_dur_n3_sec,caisr_sleep,C_median_iqr,C_median_iqr,previewed,2460.0,2610.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,25,caisr_sleep_dur_n3_sec,caisr_sleep,D_selective_log1p_robust,median_iqr_fallback; log1p pending physical unit approval,D_log_not_run_missing_approved_physical_unit_fallback_to_C,2460.0,2610.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,26,caisr_sleep_dur_rem_sec,caisr_sleep,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,733,True,0.9672578444747613,0.9672578444747613,0.9672578444747613,0.0
small_I0002,train_only,x_static,26,caisr_sleep_dur_rem_sec,caisr_sleep,B_mean_std,B_mean_std,previewed,3105.961800818554,1872.7024657280244,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,26,caisr_sleep_dur_rem_sec,caisr_sleep,C_median_iqr,C_median_iqr,previewed,3090.0,2460.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,26,caisr_sleep_dur_rem_sec,caisr_sleep,D_selective_log1p_robust,median_iqr_fallback; log1p pending physical unit approval,D_log_not_run_missing_approved_physical_unit_fallback_to_C,3090.0,2460.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,27,caisr_sleep_nrem_pct,caisr_sleep,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,27,caisr_sleep_nrem_pct,caisr_sleep,B_mean_std,identity_for_binary_or_fraction,previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,27,caisr_sleep_nrem_pct,caisr_sleep,C_median_iqr,identity_for_binary_or_fraction,previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,27,caisr_sleep_nrem_pct,caisr_sleep,D_selective_log1p_robust,identity_for_binary_or_fraction,previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,28,caisr_sleep_n3_n1_ratio,caisr_sleep,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,733,True,0.05320600272851296,0.009549795361527967,0.004092769440654843,0.0
small_I0002,train_only,x_static,28,caisr_sleep_n3_n1_ratio,caisr_sleep,B_mean_std,identity_for_binary_or_fraction,previewed,0.0,1.0,none_unapproved,733,True,0.05320600272851296,0.009549795361527967,0.004092769440654843,0.001364256480218281
small_I0002,train_only,x_static,28,caisr_sleep_n3_n1_ratio,caisr_sleep,C_median_iqr,identity_for_binary_or_fraction,previewed,0.0,1.0,none_unapproved,733,True,0.05320600272851296,0.009549795361527967,0.004092769440654843,0.001364256480218281
small_I0002,train_only,x_static,28,caisr_sleep_n3_n1_ratio,caisr_sleep,D_selective_log1p_robust,identity_for_binary_or_fraction,previewed,0.0,1.0,none_unapproved,733,True,0.05320600272851296,0.009549795361527967,0.004092769440654843,0.001364256480218281
small_I0002,train_only,x_static,29,caisr_sleep_n3_n1n2_ratio,caisr_sleep,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,29,caisr_sleep_n3_n1n2_ratio,caisr_sleep,B_mean_std,identity_for_binary_or_fraction,previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,29,caisr_sleep_n3_n1n2_ratio,caisr_sleep,C_median_iqr,identity_for_binary_or_fraction,previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,29,caisr_sleep_n3_n1n2_ratio,caisr_sleep,D_selective_log1p_robust,identity_for_binary_or_fraction,previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,30,caisr_sleep_rem_nrem_ratio,caisr_sleep,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,30,caisr_sleep_rem_nrem_ratio,caisr_sleep,B_mean_std,identity_for_binary_or_fraction,previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,30,caisr_sleep_rem_nrem_ratio,caisr_sleep,C_median_iqr,identity_for_binary_or_fraction,previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,30,caisr_sleep_rem_nrem_ratio,caisr_sleep,D_selective_log1p_robust,identity_for_binary_or_fraction,previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,31,caisr_sleep_stage_transition_count,caisr_sleep,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,733,True,0.984993178717599,0.9836289222373806,0.9822646657571623,0.0
small_I0002,train_only,x_static,31,caisr_sleep_stage_transition_count,caisr_sleep,B_mean_std,B_mean_std,previewed,97.75852660300137,35.01596321229059,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,31,caisr_sleep_stage_transition_count,caisr_sleep,C_median_iqr,C_median_iqr,previewed,95.0,41.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,31,caisr_sleep_stage_transition_count,caisr_sleep,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,95.0,41.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,32,caisr_sleep_transition_rate,caisr_sleep,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,733,True,0.9836289222373806,0.9236016371077762,0.31923601637107774,0.0
small_I0002,train_only,x_static,32,caisr_sleep_transition_rate,caisr_sleep,B_mean_std,B_mean_std,previewed,18.435974563371598,8.679506965477454,none_unapproved,733,True,0.002728512960436562,0.0,0.0,0.0
small_I0002,train_only,x_static,32,caisr_sleep_transition_rate,caisr_sleep,C_median_iqr,C_median_iqr,previewed,16.848674774169922,8.18495774269104,none_unapproved,733,True,0.004092769440654843,0.001364256480218281,0.0,0.0
small_I0002,train_only,x_static,32,caisr_sleep_transition_rate,caisr_sleep,D_selective_log1p_robust,median_iqr_fallback; log1p pending physical unit approval,D_log_not_run_missing_approved_physical_unit_fallback_to_C,16.848674774169922,8.18495774269104,none_unapproved,733,True,0.004092769440654843,0.001364256480218281,0.0,0.0
small_I0002,train_only,x_static,33,caisr_sleep_wake_intrusions,caisr_sleep,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,733,True,0.9809004092769441,0.9413369713506139,0.6316507503410641,0.0
small_I0002,train_only,x_static,33,caisr_sleep_wake_intrusions,caisr_sleep,B_mean_std,B_mean_std,previewed,25.69849931787176,12.862923459725765,none_unapproved,733,True,0.001364256480218281,0.0,0.0,0.0
small_I0002,train_only,x_static,33,caisr_sleep_wake_intrusions,caisr_sleep,C_median_iqr,C_median_iqr,previewed,23.0,15.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,33,caisr_sleep_wake_intrusions,caisr_sleep,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,23.0,15.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,34,caisr_sleep_short_bout_ratio,caisr_sleep,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,34,caisr_sleep_short_bout_ratio,caisr_sleep,B_mean_std,identity_for_binary_or_fraction,previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,34,caisr_sleep_short_bout_ratio,caisr_sleep,C_median_iqr,identity_for_binary_or_fraction,previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,34,caisr_sleep_short_bout_ratio,caisr_sleep,D_selective_log1p_robust,identity_for_binary_or_fraction,previewed,0.0,1.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,35,caisr_sleep_n1_bout_count,caisr_sleep,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,733,True,0.9740791268758526,0.9454297407912687,0.7257844474761255,0.0
small_I0002,train_only,x_static,35,caisr_sleep_n1_bout_count,caisr_sleep,B_mean_std,B_mean_std,previewed,29.4106412005457,14.874894246755623,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,35,caisr_sleep_n1_bout_count,caisr_sleep,C_median_iqr,C_median_iqr,previewed,27.0,17.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,35,caisr_sleep_n1_bout_count,caisr_sleep,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,27.0,17.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,36,caisr_sleep_n2_bout_count,caisr_sleep,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,733,True,0.9836289222373806,0.975443383356071,0.8158253751705321,0.0
small_I0002,train_only,x_static,36,caisr_sleep_n2_bout_count,caisr_sleep,B_mean_std,B_mean_std,previewed,28.559345156889496,9.844678376697793,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,36,caisr_sleep_n2_bout_count,caisr_sleep,C_median_iqr,C_median_iqr,previewed,28.0,11.250000000000004,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,36,caisr_sleep_n2_bout_count,caisr_sleep,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,28.0,11.250000000000004,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,37,caisr_sleep_n3_bout_count,caisr_sleep,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,733,True,0.6657571623465212,0.27012278308321963,0.01637107776261937,0.0
small_I0002,train_only,x_static,37,caisr_sleep_n3_bout_count,caisr_sleep,B_mean_std,B_mean_std,previewed,7.8594815825375175,4.982442105595302,none_unapproved,733,True,0.001364256480218281,0.0,0.0,0.0
small_I0002,train_only,x_static,37,caisr_sleep_n3_bout_count,caisr_sleep,C_median_iqr,C_median_iqr,previewed,7.0,7.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,37,caisr_sleep_n3_bout_count,caisr_sleep,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,7.0,7.0,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,38,caisr_sleep_rem_bout_count,caisr_sleep,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,733,True,0.529331514324693,0.12687585266030013,0.005457025920873124,0.0
small_I0002,train_only,x_static,38,caisr_sleep_rem_bout_count,caisr_sleep,B_mean_std,B_mean_std,previewed,6.282401091405184,3.886967586415314,none_unapproved,733,True,0.001364256480218281,0.0,0.0,0.0
small_I0002,train_only,x_static,38,caisr_sleep_rem_bout_count,caisr_sleep,C_median_iqr,C_median_iqr,previewed,6.0,5.0,none_unapproved,733,True,0.001364256480218281,0.0,0.0,0.0
small_I0002,train_only,x_static,38,caisr_sleep_rem_bout_count,caisr_sleep,D_selective_log1p_robust,same_as_C_not_log_eligible,previewed,6.0,5.0,none_unapproved,733,True,0.001364256480218281,0.0,0.0,0.0
small_I0002,train_only,x_static,39,caisr_sleep_mean_bout_wake_sec,caisr_sleep,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,733,True,0.9890859481582538,0.9890859481582538,0.9890859481582538,0.0
small_I0002,train_only,x_static,39,caisr_sleep_mean_bout_wake_sec,caisr_sleep,B_mean_std,B_mean_std,previewed,344.0456898001011,1277.950895955322,none_unapproved,733,True,0.002728512960436562,0.002728512960436562,0.0,0.0
small_I0002,train_only,x_static,39,caisr_sleep_mean_bout_wake_sec,caisr_sleep,C_median_iqr,C_median_iqr,previewed,226.15383911132812,186.76007080078125,none_unapproved,733,True,0.008185538881309686,0.002728512960436562,0.002728512960436562,0.002728512960436562
small_I0002,train_only,x_static,39,caisr_sleep_mean_bout_wake_sec,caisr_sleep,D_selective_log1p_robust,median_iqr_fallback; log1p pending physical unit approval,D_log_not_run_missing_approved_physical_unit_fallback_to_C,226.15383911132812,186.76007080078125,none_unapproved,733,True,0.008185538881309686,0.002728512960436562,0.002728512960436562,0.002728512960436562
small_I0002,train_only,x_static,40,caisr_sleep_mean_bout_n1_sec,caisr_sleep,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,733,True,0.9836289222373806,0.9836289222373806,0.9836289222373806,0.0
small_I0002,train_only,x_static,40,caisr_sleep_mean_bout_n1_sec,caisr_sleep,B_mean_std,B_mean_std,previewed,68.41529800914644,23.658160952637825,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,40,caisr_sleep_mean_bout_n1_sec,caisr_sleep,C_median_iqr,C_median_iqr,previewed,65.0,25.1078462600708,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,40,caisr_sleep_mean_bout_n1_sec,caisr_sleep,D_selective_log1p_robust,median_iqr_fallback; log1p pending physical unit approval,D_log_not_run_missing_approved_physical_unit_fallback_to_C,65.0,25.1078462600708,none_unapproved,733,True,0.0,0.0,0.0,0.0
small_I0002,train_only,x_static,41,caisr_sleep_mean_bout_n2_sec,caisr_sleep,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,733,True,0.9863574351978172,0.9863574351978172,0.9863574351978172,0.0
small_I0002,train_only,x_static,41,caisr_sleep_mean_bout_n2_sec,caisr_sleep,B_mean_std,B_mean_std,previewed,473.56687590012285,515.569042554691,none_unapproved,733,True,0.001364256480218281,0.001364256480218281,0.001364256480218281,0.0
small_I0002,train_only,x_static,41,caisr_sleep_mean_bout_n2_sec,caisr_sleep,C_median_iqr,C_median_iqr,previewed,431.6129150390625,195.61068725585938,none_unapproved,733,True,0.002728512960436562,0.001364256480218281,0.001364256480218281,0.001364256480218281
small_I0002,train_only,x_static,41,caisr_sleep_mean_bout_n2_sec,caisr_sleep,D_selective_log1p_robust,median_iqr_fallback; log1p pending physical unit approval,D_log_not_run_missing_approved_physical_unit_fallback_to_C,431.6129150390625,195.61068725585938,none_unapproved,733,True,0.002728512960436562,0.001364256480218281,0.001364256480218281,0.001364256480218281
small_I0002,train_only,x_static,42,caisr_sleep_mean_bout_n3_sec,caisr_sleep,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,733,True,0.9358799454297408,0.9358799454297408,0.9358799454297408,0.0
small_I0002,train_only,x_static,42,caisr_sleep_mean_bout_n3_sec,caisr_sleep,B_mean_std,B_mean_std,previewed,339.85687372434023,278.8478842041877,none_unapproved,733,True,0.002728512960436562,0.0,0.0,0.0
small_I0002,train_only,x_static,42,caisr_sleep_mean_bout_n3_sec,caisr_sleep,C_median_iqr,C_median_iqr,previewed,285.0,304.99999999999994,none_unapproved,733,True,0.001364256480218281,0.0,0.0,0.0
small_I0002,train_only,x_static,42,caisr_sleep_mean_bout_n3_sec,caisr_sleep,D_selective_log1p_robust,median_iqr_fallback; log1p pending physical unit approval,D_log_not_run_missing_approved_physical_unit_fallback_to_C,285.0,304.99999999999994,none_unapproved,733,True,0.001364256480218281,0.0,0.0,0.0
small_I0002,train_only,x_static,43,caisr_sleep_mean_bout_rem_sec,caisr_sleep,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,733,True,0.9672578444747613,0.9672578444747613,0.9672578444747613,0.0
small_I0002,train_only,x_static,43,caisr_sleep_mean_bout_rem_sec,caisr_sleep,B_mean_std,B_mean_std,previewed,585.1594764376403,502.34252141870587,none_unapproved,733,True,0.0068212824010914054,0.0,0.0,0.0
small_I0002,train_only,x_static,43,caisr_sleep_mean_bout_rem_sec,caisr_sleep,C_median_iqr,C_median_iqr,previewed,492.0,470.0,none_unapproved,733,True,0.0068212824010914054,0.0,0.0,0.0
small_I0002,train_only,x_static,43,caisr_sleep_mean_bout_rem_sec,caisr_sleep,D_selective_log1p_robust,median_iqr_fallback; log1p pending physical unit approval,D_log_not_run_missing_approved_physical_unit_fallback_to_C,492.0,470.0,none_unapproved,733,True,0.0068212824010914054,0.0,0.0,0.0
small_I0002,train_only,x_static,44,caisr_sleep_median_bout_wake_sec,caisr_sleep,A_old_clip,"clip[-50,50]",previewed,0.0,1.0,none_unapproved,733,True,0.9890859481582538,0.9890859481582538,0.9890859481582538,0.0
small_I0002,train_only,x_static,44,caisr_sleep_median_bout_wake_sec,caisr_sleep,B_mean_std,B_mean_std,previewed,140.5457025920873,1276.8238068437656,none_unapproved,733,True,0.002728512960436562,0.002728512960436562,0.0,0.0
small_I0002,train_only,x_static,44,caisr_sleep_median_bout_wake_sec,caisr_sleep,C_median_iqr,C_median_iqr,previewed,60.0,60.0,none_unapproved,733,True,0.01227830832196453,0.004092769440654843,0.002728512960436562,0.002728512960436562
